Program	ref	query	algorithm	flags	elapsedTime	userTime	systemTime	maxResidentMemory	CPU
emboss	mid	mid	needle	NA	1.61	1.47	0.13	1912732	99%
emboss	mid	mid	water	NA	1.84	1.76	0.08	965244	99%
alnSeq	mid	mid	needle	two-bit	0.88	0.86	0.01	30336	99%
alnSeq	mid	mid	water	two-bit	0.97	0.95	0.02	30336	99%
alnSeq	mid	mid	mem-water	byte	1.96	1.96	0.00	1024	100%
alnSeq	mid	mid	mem-water	mid	1.77	1.77	0.00	1024	99%
alnSeq	mid	mid	mem-water	fast	1.27	1.27	0.00	1024	99%
alnSeq	mid	mid	hirschberg	byte	0.89	0.89	0.00	1024	99%
alnSeq	mid	mid	hirschberg	mid	0.81	0.81	0.00	1024	99%
alnSeq	mid	mid	hirschberg	fast	0.38	0.38	0.00	896	99%
bio-align	mid	mid	hirschberg	NA	0.54	0.53	0.00	4608	99%
ssw_test	mid	mid	water	NA	0.11	0.09	0.02	24964	99%
python	mid	mid	blank	NA	0.03	0.02	0.00	12288	70%
sequence_align	mid	mid	hirschberg	NA	1.67	1.65	0.01	13824	99%
sequence_align	mid	mid	needle	NA	2.21	1.97	0.22	1909716	99%
biopython	mid	mid	needle	NA	1.05	1.13	0.36	153908	141%
alnSeq	mid	mid	needle	byte	0.73	0.72	0.00	119324	100%
alnSeq	mid	mid	needle	mid	0.57	0.56	0.00	119248	99%
alnSeq	mid	mid	needle	fast	0.23	0.23	0.00	119256	100%
alnSeq	mid	mid	water	byte	0.61	0.60	0.01	119340	99%
alnSeq	mid	mid	water	mid	0.51	0.50	0.00	119260	99%
alnSeq	mid	mid	water	fast	0.35	0.31	0.03	119248	99%
bio-align	mid	mid	needle	NA	0.52	0.45	0.07	951352	99%
emboss	mid	mid	needle	NA	1.63	1.44	0.18	1912828	99%
emboss	mid	mid	water	NA	1.84	1.76	0.07	965352	99%
alnSeq	mid	mid	needle	two-bit	0.89	0.87	0.01	30336	99%
alnSeq	mid	mid	water	two-bit	0.98	0.96	0.01	30336	99%
alnSeq	mid	mid	mem-water	byte	1.95	1.95	0.00	1024	100%
alnSeq	mid	mid	mem-water	mid	1.77	1.77	0.00	1024	100%
alnSeq	mid	mid	mem-water	fast	1.27	1.27	0.00	1024	99%
alnSeq	mid	mid	hirschberg	byte	0.89	0.89	0.00	1024	100%
alnSeq	mid	mid	hirschberg	mid	0.82	0.81	0.00	1024	99%
alnSeq	mid	mid	hirschberg	fast	0.38	0.38	0.00	1024	99%
bio-align	mid	mid	hirschberg	NA	0.54	0.54	0.00	4608	100%
ssw_test	mid	mid	water	NA	0.11	0.09	0.01	25212	99%
python	mid	mid	blank	NA	0.03	0.01	0.01	12160	70%
sequence_align	mid	mid	hirschberg	NA	1.67	1.66	0.00	13952	99%
sequence_align	mid	mid	needle	NA	2.22	1.98	0.23	1911764	99%
biopython	mid	mid	needle	NA	1.06	1.17	0.33	153944	141%
alnSeq	mid	mid	needle	byte	0.73	0.71	0.01	119280	99%
alnSeq	mid	mid	needle	mid	0.57	0.56	0.01	119272	99%
alnSeq	mid	mid	needle	fast	0.23	0.23	0.00	119352	100%
alnSeq	mid	mid	water	byte	0.61	0.60	0.01	119268	100%
alnSeq	mid	mid	water	mid	0.51	0.50	0.00	119300	100%
alnSeq	mid	mid	water	fast	0.34	0.33	0.01	119264	99%
bio-align	mid	mid	needle	NA	0.52	0.45	0.07	951480	99%
emboss	mid	mid	needle	NA	1.62	1.48	0.14	1912748	100%
emboss	mid	mid	water	NA	1.82	1.74	0.08	965320	99%
alnSeq	mid	mid	needle	two-bit	0.89	0.86	0.02	30336	100%
alnSeq	mid	mid	water	two-bit	0.96	0.95	0.00	30336	99%
alnSeq	mid	mid	mem-water	byte	2.02	2.02	0.00	1024	100%
alnSeq	mid	mid	mem-water	mid	1.77	1.77	0.00	1024	99%
alnSeq	mid	mid	mem-water	fast	1.27	1.27	0.00	1024	100%
alnSeq	mid	mid	hirschberg	byte	0.89	0.89	0.00	1024	99%
alnSeq	mid	mid	hirschberg	mid	0.81	0.81	0.00	1024	99%
alnSeq	mid	mid	hirschberg	fast	0.38	0.38	0.00	1024	100%
bio-align	mid	mid	hirschberg	NA	0.54	0.54	0.00	4608	100%
ssw_test	mid	mid	water	NA	0.11	0.10	0.00	24968	99%
python	mid	mid	blank	NA	0.03	0.01	0.00	12288	68%
sequence_align	mid	mid	hirschberg	NA	1.67	1.66	0.00	13824	99%
sequence_align	mid	mid	needle	NA	2.21	1.96	0.23	1910736	99%
biopython	mid	mid	needle	NA	1.22	1.20	0.36	153432	128%
alnSeq	mid	mid	needle	byte	0.73	0.72	0.00	119320	100%
alnSeq	mid	mid	needle	mid	0.57	0.56	0.00	119304	99%
alnSeq	mid	mid	needle	fast	0.23	0.23	0.00	119348	99%
alnSeq	mid	mid	water	byte	0.61	0.61	0.00	119304	99%
alnSeq	mid	mid	water	mid	0.51	0.49	0.01	119364	99%
alnSeq	mid	mid	water	fast	0.34	0.34	0.00	119324	100%
bio-align	mid	mid	needle	NA	0.54	0.47	0.07	951480	99%
emboss	mid	mid	needle	NA	1.65	1.53	0.11	1912812	99%
emboss	mid	mid	water	NA	1.82	1.75	0.07	965244	99%
alnSeq	mid	mid	needle	two-bit	0.88	0.86	0.02	30336	100%
alnSeq	mid	mid	water	two-bit	0.96	0.94	0.01	30336	100%
alnSeq	mid	mid	mem-water	byte	1.96	1.96	0.00	1024	100%
alnSeq	mid	mid	mem-water	mid	1.77	1.77	0.00	1024	100%
alnSeq	mid	mid	mem-water	fast	1.27	1.27	0.00	1024	100%
alnSeq	mid	mid	hirschberg	byte	0.89	0.89	0.00	1024	100%
alnSeq	mid	mid	hirschberg	mid	0.81	0.81	0.00	1024	99%
alnSeq	mid	mid	hirschberg	fast	0.38	0.38	0.00	1024	99%
bio-align	mid	mid	hirschberg	NA	0.54	0.54	0.00	4480	100%
ssw_test	mid	mid	water	NA	0.12	0.11	0.00	25084	100%
python	mid	mid	blank	NA	0.03	0.01	0.00	12288	70%
sequence_align	mid	mid	hirschberg	NA	1.67	1.66	0.00	13696	99%
sequence_align	mid	mid	needle	NA	2.19	1.97	0.20	1910740	99%
biopython	mid	mid	needle	NA	1.07	1.12	0.39	153688	141%
alnSeq	mid	mid	needle	byte	0.73	0.72	0.01	119312	100%
alnSeq	mid	mid	needle	mid	0.57	0.56	0.00	119304	99%
alnSeq	mid	mid	needle	fast	0.23	0.23	0.00	119256	100%
alnSeq	mid	mid	water	byte	0.61	0.60	0.00	119368	100%
alnSeq	mid	mid	water	mid	0.51	0.50	0.01	119272	100%
alnSeq	mid	mid	water	fast	0.35	0.32	0.02	119344	99%
bio-align	mid	mid	needle	NA	0.52	0.45	0.07	951480	99%
emboss	mid	mid	needle	NA	1.65	1.50	0.14	1912784	99%
emboss	mid	mid	water	NA	1.82	1.73	0.09	965332	99%
alnSeq	mid	mid	needle	two-bit	0.88	0.88	0.00	30336	100%
alnSeq	mid	mid	water	two-bit	0.96	0.96	0.00	30336	100%
alnSeq	mid	mid	mem-water	byte	1.95	1.95	0.00	1024	100%
alnSeq	mid	mid	mem-water	mid	1.77	1.77	0.00	1024	100%
alnSeq	mid	mid	mem-water	fast	1.28	1.27	0.00	1024	99%
alnSeq	mid	mid	hirschberg	byte	0.89	0.89	0.00	1024	99%
alnSeq	mid	mid	hirschberg	mid	0.81	0.81	0.00	1024	100%
alnSeq	mid	mid	hirschberg	fast	0.38	0.38	0.00	1024	99%
bio-align	mid	mid	hirschberg	NA	0.54	0.54	0.00	4480	99%
ssw_test	mid	mid	water	NA	0.11	0.10	0.01	25084	99%
python	mid	mid	blank	NA	0.03	0.02	0.00	12288	75%
sequence_align	mid	mid	hirschberg	NA	1.67	1.66	0.00	13824	99%
sequence_align	mid	mid	needle	NA	2.19	1.97	0.21	1911760	99%
biopython	mid	mid	needle	NA	1.08	1.16	0.36	153720	140%
alnSeq	mid	mid	needle	byte	0.73	0.72	0.00	119348	100%
alnSeq	mid	mid	needle	mid	0.57	0.55	0.01	119312	99%
alnSeq	mid	mid	needle	fast	0.23	0.22	0.01	119328	100%
alnSeq	mid	mid	water	byte	0.61	0.61	0.00	119304	100%
alnSeq	mid	mid	water	mid	0.51	0.50	0.01	119280	99%
alnSeq	mid	mid	water	fast	0.34	0.33	0.00	119300	99%
bio-align	mid	mid	needle	NA	0.52	0.45	0.07	951476	99%
emboss	mid	mid	needle	NA	1.60	1.45	0.15	1912792	99%
emboss	mid	mid	water	NA	1.87	1.77	0.09	965336	99%
alnSeq	mid	mid	needle	two-bit	0.88	0.87	0.01	30336	100%
alnSeq	mid	mid	water	two-bit	0.96	0.94	0.01	30336	99%
alnSeq	mid	mid	mem-water	byte	1.95	1.95	0.00	1024	100%
alnSeq	mid	mid	mem-water	mid	1.77	1.77	0.00	1024	100%
alnSeq	mid	mid	mem-water	fast	1.28	1.28	0.00	1024	100%
alnSeq	mid	mid	hirschberg	byte	0.89	0.89	0.00	1024	99%
alnSeq	mid	mid	hirschberg	mid	0.81	0.81	0.00	1024	100%
alnSeq	mid	mid	hirschberg	fast	0.38	0.37	0.00	1024	99%
bio-align	mid	mid	hirschberg	NA	0.54	0.53	0.00	4608	99%
ssw_test	mid	mid	water	NA	0.11	0.10	0.00	25212	99%
python	mid	mid	blank	NA	0.03	0.01	0.00	12288	73%
sequence_align	mid	mid	hirschberg	NA	1.70	1.68	0.01	13824	99%
sequence_align	mid	mid	needle	NA	2.20	1.96	0.22	1910868	99%
biopython	mid	mid	needle	NA	1.21	1.14	0.41	153620	128%
alnSeq	mid	mid	needle	byte	0.73	0.72	0.00	119312	100%
alnSeq	mid	mid	needle	mid	0.57	0.56	0.00	119288	99%
alnSeq	mid	mid	needle	fast	0.23	0.20	0.02	119264	99%
alnSeq	mid	mid	water	byte	0.61	0.60	0.01	119308	99%
alnSeq	mid	mid	water	mid	0.51	0.50	0.00	119320	100%
alnSeq	mid	mid	water	fast	0.34	0.34	0.00	119264	100%
bio-align	mid	mid	needle	NA	0.52	0.45	0.07	951352	99%
emboss	mid	mid	needle	NA	1.63	1.52	0.10	1912744	99%
emboss	mid	mid	water	NA	1.87	1.78	0.08	965112	99%
alnSeq	mid	mid	needle	two-bit	0.89	0.88	0.00	30336	100%
alnSeq	mid	mid	water	two-bit	0.96	0.93	0.03	30336	99%
alnSeq	mid	mid	mem-water	byte	1.95	1.95	0.00	1024	100%
alnSeq	mid	mid	mem-water	mid	1.77	1.77	0.00	1024	99%
alnSeq	mid	mid	mem-water	fast	1.27	1.27	0.00	1024	99%
alnSeq	mid	mid	hirschberg	byte	0.89	0.89	0.00	1024	99%
alnSeq	mid	mid	hirschberg	mid	0.81	0.81	0.00	1024	100%
alnSeq	mid	mid	hirschberg	fast	0.38	0.38	0.00	1024	100%
bio-align	mid	mid	hirschberg	NA	0.56	0.56	0.00	4608	100%
ssw_test	mid	mid	water	NA	0.12	0.11	0.00	25208	100%
python	mid	mid	blank	NA	0.03	0.01	0.00	12288	71%
sequence_align	mid	mid	hirschberg	NA	1.67	1.65	0.01	13824	99%
sequence_align	mid	mid	needle	NA	2.20	2.00	0.19	1910612	99%
biopython	mid	mid	needle	NA	1.07	1.16	0.35	153944	141%
alnSeq	mid	mid	needle	byte	0.73	0.72	0.00	119336	100%
alnSeq	mid	mid	needle	mid	0.57	0.56	0.00	119316	99%
alnSeq	mid	mid	needle	fast	0.23	0.23	0.00	119304	100%
alnSeq	mid	mid	water	byte	0.61	0.60	0.01	119252	99%
alnSeq	mid	mid	water	mid	0.51	0.50	0.00	119268	99%
alnSeq	mid	mid	water	fast	0.34	0.34	0.00	119316	100%
bio-align	mid	mid	needle	NA	0.54	0.47	0.06	951480	100%
emboss	mid	mid	needle	NA	1.60	1.43	0.16	1912764	99%
emboss	mid	mid	water	NA	1.88	1.80	0.07	965344	99%
alnSeq	mid	mid	needle	two-bit	0.88	0.87	0.01	30336	100%
alnSeq	mid	mid	water	two-bit	0.96	0.94	0.01	30336	100%
alnSeq	mid	mid	mem-water	byte	1.95	1.95	0.00	1024	100%
alnSeq	mid	mid	mem-water	mid	1.78	1.77	0.00	1024	99%
alnSeq	mid	mid	mem-water	fast	1.27	1.27	0.00	1024	100%
alnSeq	mid	mid	hirschberg	byte	0.89	0.89	0.00	1024	99%
alnSeq	mid	mid	hirschberg	mid	0.81	0.81	0.00	1024	99%
alnSeq	mid	mid	hirschberg	fast	0.38	0.38	0.00	1024	99%
bio-align	mid	mid	hirschberg	NA	0.54	0.53	0.00	4608	99%
ssw_test	mid	mid	water	NA	0.11	0.11	0.00	24956	100%
python	mid	mid	blank	NA	0.03	0.01	0.00	12288	68%
sequence_align	mid	mid	hirschberg	NA	1.67	1.65	0.01	13824	99%
sequence_align	mid	mid	needle	NA	2.19	1.95	0.22	1911764	99%
biopython	mid	mid	needle	NA	1.05	1.11	0.39	153948	142%
alnSeq	mid	mid	needle	byte	0.73	0.72	0.00	119372	99%
alnSeq	mid	mid	needle	mid	0.57	0.55	0.01	119372	99%
alnSeq	mid	mid	needle	fast	0.23	0.23	0.00	119372	99%
alnSeq	mid	mid	water	byte	0.61	0.60	0.00	119284	99%
alnSeq	mid	mid	water	mid	0.51	0.49	0.01	119332	99%
alnSeq	mid	mid	water	fast	0.34	0.34	0.00	119284	100%
bio-align	mid	mid	needle	NA	0.52	0.45	0.07	951348	99%
emboss	mid	mid	needle	NA	1.62	1.47	0.15	1912724	99%
emboss	mid	mid	water	NA	1.87	1.82	0.04	965256	99%
alnSeq	mid	mid	needle	two-bit	0.88	0.88	0.00	30208	100%
alnSeq	mid	mid	water	two-bit	0.96	0.94	0.01	30336	99%
alnSeq	mid	mid	mem-water	byte	1.97	1.97	0.00	1024	100%
alnSeq	mid	mid	mem-water	mid	1.77	1.77	0.00	1024	99%
alnSeq	mid	mid	mem-water	fast	1.27	1.27	0.00	1024	99%
alnSeq	mid	mid	hirschberg	byte	0.91	0.91	0.00	1024	100%
alnSeq	mid	mid	hirschberg	mid	0.81	0.81	0.00	1024	99%
alnSeq	mid	mid	hirschberg	fast	0.38	0.37	0.00	1024	99%
bio-align	mid	mid	hirschberg	NA	0.54	0.53	0.00	4480	99%
ssw_test	mid	mid	water	NA	0.12	0.11	0.00	25084	100%
python	mid	mid	blank	NA	0.05	0.03	0.01	12288	80%
sequence_align	mid	mid	hirschberg	NA	1.70	1.68	0.01	13824	99%
sequence_align	mid	mid	needle	NA	2.20	1.98	0.21	1909712	99%
biopython	mid	mid	needle	NA	1.15	1.11	0.38	153820	129%
alnSeq	mid	mid	needle	byte	0.73	0.73	0.00	119316	100%
alnSeq	mid	mid	needle	mid	0.58	0.56	0.01	119260	98%
alnSeq	mid	mid	needle	fast	0.23	0.23	0.00	119296	99%
alnSeq	mid	mid	water	byte	0.61	0.60	0.01	119324	100%
alnSeq	mid	mid	water	mid	0.51	0.48	0.02	119296	100%
alnSeq	mid	mid	water	fast	0.34	0.34	0.00	119248	99%
bio-align	mid	mid	needle	NA	0.52	0.45	0.07	951352	99%
emboss	mid	mid	needle	NA	1.62	1.45	0.16	1912732	99%
emboss	mid	mid	water	NA	1.82	1.74	0.08	965252	99%
alnSeq	mid	large	needle	two-bit	2.23	2.18	0.05	75264	100%
alnSeq	mid	large	water	two-bit	2.42	2.37	0.03	75264	99%
alnSeq	mid	large	mem-water	byte	4.20	4.20	0.00	1024	100%
alnSeq	mid	large	mem-water	mid	3.68	3.67	0.00	1024	99%
alnSeq	mid	large	mem-water	fast	2.87	2.87	0.00	1024	100%
alnSeq	mid	large	hirschberg	byte	2.25	2.24	0.00	1024	99%
alnSeq	mid	large	hirschberg	mid	2.04	2.04	0.00	1024	100%
alnSeq	mid	large	hirschberg	fast	0.95	0.95	0.00	1024	99%
bio-align	mid	large	hirschberg	NA	1.35	1.35	0.00	4864	100%
ssw_test	mid	large	water	NA	0.33	0.31	0.01	51872	100%
python	mid	large	blank	NA	0.03	0.01	0.01	12416	75%
sequence_align	mid	large	hirschberg	NA	4.15	4.13	0.01	14976	99%
sequence_align	mid	large	needle	NA	5.55	5.04	0.45	4784292	99%
biopython	mid	large	needle	NA	2.38	2.33	0.49	334432	118%
alnSeq	mid	large	needle	byte	1.83	1.81	0.02	298860	99%
alnSeq	mid	large	needle	mid	1.45	1.41	0.02	298856	99%
alnSeq	mid	large	needle	fast	0.59	0.55	0.03	298848	99%
alnSeq	mid	large	water	byte	1.55	1.53	0.02	298892	99%
alnSeq	mid	large	water	mid	1.28	1.26	0.02	298876	99%
alnSeq	mid	large	water	fast	0.81	0.78	0.03	298912	99%
bio-align	mid	large	needle	NA	1.54	1.36	0.18	2387708	100%
emboss	mid	large	needle	NA	4.08	3.68	0.39	4785016	99%
emboss	mid	large	water	NA	4.63	4.42	0.20	2401564	99%
alnSeq	mid	large	needle	two-bit	2.23	2.15	0.07	75136	99%
alnSeq	mid	large	water	two-bit	2.41	2.37	0.04	75264	100%
alnSeq	mid	large	mem-water	byte	4.21	4.21	0.00	1024	99%
alnSeq	mid	large	mem-water	mid	3.68	3.68	0.00	1024	99%
alnSeq	mid	large	mem-water	fast	2.88	2.88	0.00	1024	100%
alnSeq	mid	large	hirschberg	byte	2.26	2.25	0.00	1024	99%
alnSeq	mid	large	hirschberg	mid	2.04	2.04	0.00	1024	99%
alnSeq	mid	large	hirschberg	fast	0.95	0.95	0.00	1024	100%
bio-align	mid	large	hirschberg	NA	1.37	1.36	0.00	4864	99%
ssw_test	mid	large	water	NA	0.31	0.31	0.00	51876	100%
python	mid	large	blank	NA	0.04	0.01	0.01	12288	75%
sequence_align	mid	large	hirschberg	NA	4.16	4.13	0.01	14848	99%
sequence_align	mid	large	needle	NA	5.49	5.01	0.47	4783264	99%
biopython	mid	large	needle	NA	2.52	2.38	0.48	334576	113%
alnSeq	mid	large	needle	byte	1.84	1.82	0.02	298836	100%
alnSeq	mid	large	needle	mid	1.44	1.41	0.02	298884	100%
alnSeq	mid	large	needle	fast	0.59	0.52	0.06	298880	99%
alnSeq	mid	large	water	byte	1.55	1.52	0.03	298888	99%
alnSeq	mid	large	water	mid	1.28	1.26	0.02	298888	100%
alnSeq	mid	large	water	fast	0.81	0.79	0.02	298892	99%
bio-align	mid	large	needle	NA	1.54	1.36	0.17	2387708	99%
emboss	mid	large	needle	NA	4.07	3.66	0.41	4785200	100%
emboss	mid	large	water	NA	4.71	4.51	0.19	2401568	99%
alnSeq	mid	large	needle	two-bit	2.23	2.18	0.04	75264	99%
alnSeq	mid	large	water	two-bit	2.43	2.39	0.03	75136	100%
alnSeq	mid	large	mem-water	byte	4.22	4.22	0.00	1024	100%
alnSeq	mid	large	mem-water	mid	3.68	3.67	0.00	1024	99%
alnSeq	mid	large	mem-water	fast	2.87	2.87	0.00	1024	99%
alnSeq	mid	large	hirschberg	byte	2.25	2.25	0.00	1024	100%
alnSeq	mid	large	hirschberg	mid	2.04	2.04	0.00	1024	99%
alnSeq	mid	large	hirschberg	fast	0.95	0.95	0.00	1024	99%
bio-align	mid	large	hirschberg	NA	1.35	1.35	0.00	4736	99%
ssw_test	mid	large	water	NA	0.32	0.31	0.00	52900	99%
python	mid	large	blank	NA	0.03	0.01	0.01	12544	69%
sequence_align	mid	large	hirschberg	NA	4.16	4.15	0.00	14976	99%
sequence_align	mid	large	needle	NA	5.74	5.26	0.47	4784292	99%
biopython	mid	large	needle	NA	2.38	2.32	0.48	334492	117%
alnSeq	mid	large	needle	byte	1.84	1.81	0.02	298880	100%
alnSeq	mid	large	needle	mid	1.44	1.42	0.02	298800	100%
alnSeq	mid	large	needle	fast	0.58	0.54	0.04	298816	100%
alnSeq	mid	large	water	byte	1.55	1.52	0.02	298884	100%
alnSeq	mid	large	water	mid	1.28	1.26	0.01	298892	99%
alnSeq	mid	large	water	fast	0.82	0.79	0.02	298800	100%
bio-align	mid	large	needle	NA	1.54	1.35	0.18	2387708	99%
emboss	mid	large	needle	NA	4.18	3.82	0.35	4785080	99%
emboss	mid	large	water	NA	4.62	4.42	0.19	2401496	99%
alnSeq	mid	large	needle	two-bit	2.25	2.21	0.04	75264	100%
alnSeq	mid	large	water	two-bit	2.43	2.40	0.02	75264	99%
alnSeq	mid	large	mem-water	byte	4.22	4.22	0.00	1024	100%
alnSeq	mid	large	mem-water	mid	3.68	3.68	0.00	1024	100%
alnSeq	mid	large	mem-water	fast	2.87	2.87	0.00	1024	100%
alnSeq	mid	large	hirschberg	byte	2.25	2.25	0.00	1024	100%
alnSeq	mid	large	hirschberg	mid	2.04	2.04	0.00	1024	99%
alnSeq	mid	large	hirschberg	fast	0.95	0.95	0.00	1024	99%
bio-align	mid	large	hirschberg	NA	1.36	1.35	0.00	4736	99%
ssw_test	mid	large	water	NA	0.33	0.32	0.01	51604	100%
python	mid	large	blank	NA	0.06	0.04	0.00	12544	80%
sequence_align	mid	large	hirschberg	NA	4.17	4.14	0.01	14848	99%
sequence_align	mid	large	needle	NA	5.74	5.27	0.45	4783652	99%
biopython	mid	large	needle	NA	2.58	2.40	0.48	334268	111%
alnSeq	mid	large	needle	byte	1.83	1.81	0.02	298844	99%
alnSeq	mid	large	needle	mid	1.45	1.42	0.01	298900	99%
alnSeq	mid	large	needle	fast	0.59	0.57	0.01	298900	99%
alnSeq	mid	large	water	byte	1.55	1.53	0.01	298848	99%
alnSeq	mid	large	water	mid	1.29	1.26	0.02	298816	99%
alnSeq	mid	large	water	fast	0.81	0.80	0.01	298840	99%
bio-align	mid	large	needle	NA	1.55	1.38	0.17	2387708	100%
emboss	mid	large	needle	NA	4.16	3.77	0.39	4784964	99%
emboss	mid	large	water	NA	4.54	4.34	0.20	2401512	99%
alnSeq	mid	large	needle	two-bit	2.23	2.21	0.02	75264	99%
alnSeq	mid	large	water	two-bit	2.43	2.38	0.04	75264	99%
alnSeq	mid	large	mem-water	byte	4.20	4.20	0.00	1024	99%
alnSeq	mid	large	mem-water	mid	3.68	3.67	0.00	1024	99%
alnSeq	mid	large	mem-water	fast	2.87	2.87	0.00	1024	100%
alnSeq	mid	large	hirschberg	byte	2.29	2.28	0.00	1024	99%
alnSeq	mid	large	hirschberg	mid	2.04	2.04	0.00	1024	100%
alnSeq	mid	large	hirschberg	fast	0.95	0.95	0.00	1024	100%
bio-align	mid	large	hirschberg	NA	1.38	1.38	0.00	4736	99%
ssw_test	mid	large	water	NA	0.33	0.31	0.01	51620	99%
python	mid	large	blank	NA	0.05	0.03	0.00	12544	77%
sequence_align	mid	large	hirschberg	NA	4.18	4.15	0.01	14976	99%
sequence_align	mid	large	needle	NA	5.50	5.00	0.48	4782756	99%
biopython	mid	large	needle	NA	2.36	2.33	0.47	334540	118%
alnSeq	mid	large	needle	byte	1.83	1.80	0.03	298908	99%
alnSeq	mid	large	needle	mid	1.44	1.41	0.03	298824	99%
alnSeq	mid	large	needle	fast	0.58	0.58	0.00	298796	99%
alnSeq	mid	large	water	byte	1.55	1.52	0.02	298816	99%
alnSeq	mid	large	water	mid	1.28	1.25	0.02	298824	100%
alnSeq	mid	large	water	fast	0.82	0.81	0.01	298860	100%
bio-align	mid	large	needle	NA	1.54	1.35	0.18	2387708	99%
emboss	mid	large	needle	NA	4.12	3.75	0.36	4785184	99%
emboss	mid	large	water	NA	4.56	4.36	0.19	2401600	100%
alnSeq	mid	large	needle	two-bit	2.26	2.23	0.02	75264	99%
alnSeq	mid	large	water	two-bit	2.41	2.39	0.02	75264	100%
alnSeq	mid	large	mem-water	byte	4.19	4.19	0.00	1024	99%
alnSeq	mid	large	mem-water	mid	3.67	3.67	0.00	1024	99%
alnSeq	mid	large	mem-water	fast	2.88	2.87	0.00	1024	99%
alnSeq	mid	large	hirschberg	byte	2.25	2.25	0.00	1024	99%
alnSeq	mid	large	hirschberg	mid	2.04	2.04	0.00	1024	100%
alnSeq	mid	large	hirschberg	fast	0.95	0.95	0.00	1024	100%
bio-align	mid	large	hirschberg	NA	1.36	1.36	0.00	4864	99%
ssw_test	mid	large	water	NA	0.32	0.30	0.01	51744	99%
python	mid	large	blank	NA	0.03	0.02	0.00	12544	75%
sequence_align	mid	large	hirschberg	NA	4.19	4.17	0.01	14976	99%
sequence_align	mid	large	needle	NA	5.49	5.03	0.45	4783756	99%
biopython	mid	large	needle	NA	2.52	2.38	0.48	334272	113%
alnSeq	mid	large	needle	byte	1.84	1.83	0.00	298888	100%
alnSeq	mid	large	needle	mid	1.44	1.42	0.02	298920	100%
alnSeq	mid	large	needle	fast	0.58	0.56	0.02	298900	100%
alnSeq	mid	large	water	byte	1.55	1.52	0.02	298904	99%
alnSeq	mid	large	water	mid	1.28	1.26	0.02	298840	99%
alnSeq	mid	large	water	fast	0.81	0.80	0.01	298860	100%
bio-align	mid	large	needle	NA	1.54	1.36	0.17	2387704	99%
emboss	mid	large	needle	NA	4.14	3.75	0.39	4785140	99%
emboss	mid	large	water	NA	4.57	4.37	0.19	2401444	99%
alnSeq	mid	large	needle	two-bit	2.23	2.18	0.05	75264	99%
alnSeq	mid	large	water	two-bit	2.41	2.37	0.04	75264	99%
alnSeq	mid	large	mem-water	byte	4.20	4.20	0.00	1024	100%
alnSeq	mid	large	mem-water	mid	3.68	3.68	0.00	1024	100%
alnSeq	mid	large	mem-water	fast	2.88	2.87	0.00	1024	99%
alnSeq	mid	large	hirschberg	byte	2.25	2.25	0.00	1024	99%
alnSeq	mid	large	hirschberg	mid	2.04	2.04	0.00	1024	99%
alnSeq	mid	large	hirschberg	fast	0.95	0.95	0.00	1024	100%
bio-align	mid	large	hirschberg	NA	1.36	1.36	0.00	4864	100%
ssw_test	mid	large	water	NA	0.33	0.30	0.02	51744	99%
python	mid	large	blank	NA	0.05	0.02	0.02	12416	79%
sequence_align	mid	large	hirschberg	NA	4.16	4.14	0.00	14848	99%
sequence_align	mid	large	needle	NA	5.49	4.98	0.50	4784292	99%
biopython	mid	large	needle	NA	2.42	2.28	0.55	334212	116%
alnSeq	mid	large	needle	byte	1.84	1.82	0.02	298832	99%
alnSeq	mid	large	needle	mid	1.44	1.41	0.03	298872	99%
alnSeq	mid	large	needle	fast	0.58	0.58	0.00	298892	99%
alnSeq	mid	large	water	byte	1.55	1.51	0.03	298904	99%
alnSeq	mid	large	water	mid	1.28	1.27	0.01	298832	99%
alnSeq	mid	large	water	fast	0.82	0.80	0.02	298856	100%
bio-align	mid	large	needle	NA	1.56	1.38	0.18	2387708	100%
emboss	mid	large	needle	NA	4.15	3.78	0.37	4785104	99%
emboss	mid	large	water	NA	4.67	4.48	0.18	2401600	99%
alnSeq	mid	large	needle	two-bit	2.24	2.20	0.03	75264	99%
alnSeq	mid	large	water	two-bit	2.41	2.37	0.04	75136	100%
alnSeq	mid	large	mem-water	byte	4.19	4.19	0.00	1024	100%
alnSeq	mid	large	mem-water	mid	3.68	3.67	0.00	1024	99%
alnSeq	mid	large	mem-water	fast	2.87	2.87	0.00	1024	99%
alnSeq	mid	large	hirschberg	byte	2.27	2.27	0.00	1024	100%
alnSeq	mid	large	hirschberg	mid	2.04	2.04	0.00	1024	100%
alnSeq	mid	large	hirschberg	fast	0.95	0.95	0.00	1024	100%
bio-align	mid	large	hirschberg	NA	1.36	1.35	0.00	4736	99%
ssw_test	mid	large	water	NA	0.32	0.31	0.01	51744	99%
python	mid	large	blank	NA	0.05	0.01	0.02	12544	79%
sequence_align	mid	large	hirschberg	NA	4.17	4.15	0.00	14976	99%
sequence_align	mid	large	needle	NA	5.51	5.01	0.48	4782756	99%
biopython	mid	large	needle	NA	2.48	2.34	0.47	334572	113%
alnSeq	mid	large	needle	byte	1.84	1.81	0.02	298832	99%
alnSeq	mid	large	needle	mid	1.44	1.42	0.02	298816	100%
alnSeq	mid	large	needle	fast	0.58	0.56	0.02	298852	100%
